"Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","sec","km","V","°C","V","km/h","#","g","g","deg","deg","deg/s","m","m","","","1","2","3","4","5","6","7","8","9","10","11","12"
13.400,0.292,3.885000,-273.149994,0.000000,56.452000,10.000000,-0.778426,-0.251455,-1.244717,39.710052,-28.203138,166.000000,1.520000
13.500,0.294,3.885000,-273.149994,0.000000,55.655003,10.000000,-0.804938,-0.188042,-1.175217,38.184608,-29.935074,166.000000,1.523500
13.600,0.295,3.885000,-273.149994,0.000000,55.219002,10.000000,-0.831196,-0.120250,-1.121187,36.704319,-31.538898,166.000000,1.533800
13.700,0.297,3.885000,-273.149994,0.000000,55.270500,10.000000,-0.857192,-0.045415,-1.083429,35.276165,-32.978855,166.000000,1.544100
13.800,0.298,3.885000,-273.149994,0.000000,55.344002,10.000000,-0.886439,0.033906,-1.064808,33.545486,-34.408730,166.000000,1.550000
13.900,0.300,3.885000,-273.149994,0.000000,55.635002,10.000000,-0.922072,0.121340,-1.068532,31.242197,-35.685051,166.000000,1.554700
14.000,0.302,3.885000,-273.149994,0.000000,56.410000,10.000000,-0.957577,0.208245,-1.021665,28.820877,-36.559845,166.000000,1.560000
14.100,0.303,3.885000,-273.149994,0.000000,57.332001,10.000000,-0.982484,0.286859,-0.923861,26.691994,-37.359230,166.000000,1.560000
14.200,0.305,3.885000,-273.149994,0.000000,58.213001,10.000000,-0.962427,0.360170,-0.801305,24.872395,-36.445938,166.000000,1.565700
14.300,0.307,3.885000,-273.149994,0.000000,59.380001,10.000000,-0.873642,0.421398,-0.713700,23.356462,-32.185654,166.000000,1.570000
14.400,0.308,3.885000,-273.149994,0.000000,60.924000,10.000000,-0.723692,0.463920,-0.689406,22.118874,-25.460505,166.000000,1.576400
14.500,0.310,3.885000,-273.149994,0.000000,62.639000,10.000000,-0.535771,0.487609,-0.652794,21.166504,-18.057661,166.000000,1.580000
14.600,0.312,3.885000,-273.149994,0.000000,64.459999,10.000000,-0.333957,0.493734,-0.599681,20.521467,-10.702028,166.000000,1.580000
14.700,0.314,3.885000,-273.149994,0.000000,66.241005,10.000000,-0.141160,0.486946,-0.563298,20.170931,-4.254191,166.000000,1.580000
14.800,0.316,3.885000,-273.149994,0.000000,67.992004,10.000000,0.032223,0.472256,-0.503310,20.125896,1.017479,165.240005,1.580000
14.900,0.318,3.885000,-273.149994,0.000000,69.760002,10.000000,0.187118,0.450587,-0.376801,20.409168,5.313287,165.800003,1.588000
15.000,0.320,3.885000,-273.149994,0.000000,71.428001,10.000000,0.322906,0.420206,-0.178099,21.001032,8.817268,166.000000,1.590000
15.100,0.322,3.885000,-273.149994,0.000000,72.903999,10.000000,0.447834,0.378175,-0.034630,21.876856,11.700163,166.000000,1.590000
15.200,0.324,3.885000,-273.149994,0.000000,74.434998,10.000000,0.574081,0.322849,0.054407,23.011656,14.506052,166.000000,1.607800
15.300,0.326,3.885000,-273.149994,0.000000,75.623001,10.000000,0.710303,0.255700,0.169801,24.393976,17.534246,166.000000,1.619300
15.400,0.328,3.885000,-273.149994,0.000000,76.468002,10.000000,0.854752,0.182580,0.315332,25.995735,20.775814,166.000000,1.620000
15.500,0.331,3.885000,-273.149994,0.000000,77.292000,10.000000,1.007397,0.109059,0.496903,27.839628,24.305691,166.000000,1.629900
15.600,0.333,3.885000,-273.149994,0.000000,77.396004,10.000000,1.150546,0.049036,0.608572,29.930351,27.966206,166.000000,1.630400
15.700,0.335,3.885000,-273.149994,0.000000,77.190002,10.000000,1.256418,0.015073,0.660253,32.227570,30.538326,166.000000,1.650000
15.800,0.337,3.885000,-273.149994,0.000000,76.995499,10.000000,1.325364,-0.001905,0.687182,34.705837,32.119003,166.000000,1.650900
15.900,0.340,3.885000,-273.149994,0.000000,76.944000,10.000000,1.363692,-0.008591,0.757197,37.292629,32.977524,166.000000,1.660000
16.000,0.342,3.885000,-273.149994,0.000000,76.915001,10.000000,1.382799,-0.011408,0.895166,39.997448,33.520000,166.000000,1.660000
16.100,0.344,3.885000,-273.149994,0.000000,77.017998,10.000000,1.394500,-0.015576,0.925876,42.795315,33.941925,166.000000,1.663600
16.200,0.346,3.885000,-273.149994,0.000000,77.122002,10.000000,1.405347,-0.020037,0.879467,45.686920,34.481422,166.000000,1.680000
16.300,0.348,3.885000,-273.149994,0.000000,77.175003,10.000000,1.413263,-0.019438,0.843886,48.584370,35.048653,166.000000,1.682500
16.400,0.351,3.885000,-273.149994,0.000000,77.043999,10.000000,1.414347,-0.009483,0.827786,51.506107,35.473785,166.000000,1.690000
16.500,0.353,3.885062,-273.149994,0.000000,76.931000,10.000000,1.401657,0.014888,0.792893,54.434380,35.546436,166.000000,1.690000
16.600,0.355,3.885268,-273.149994,0.000000,77.051003,10.000000,1.367376,0.055766,0.688786,57.322319,34.982418,166.000000,1.693400
16.700,0.357,3.885476,-273.149994,0.000000,77.207001,10.000000,1.311126,0.107172,0.540849,60.171524,33.659573,166.000000,1.700000
16.800,0.359,3.885682,-273.149994,0.000000,77.587006,10.000000,1.238681,0.160739,0.385004,62.900524,31.772018,166.000000,1.704100
16.900,0.362,3.885888,-273.149994,0.000000,78.264000,10.000000,1.154574,0.212229,0.276142,65.529366,29.479271,166.000000,1.710000
17.000,0.364,3.886094,-273.149994,0.000000,79.070000,10.000000,1.065954,0.256969,0.211226,68.015198,26.970404,166.000000,1.710000
17.100,0.366,3.886300,-273.149994,0.000000,80.099998,10.000000,0.981477,0.291257,0.157769,70.342438,24.534874,166.000000,1.715000
